"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000230449.9",-1.5176895364317,5.33851638043738,-18.0696118894401,2.24409135467991e-06,0.00042189897420539,5.79168454519384
"ENST00000356554.7",-1.45667875463969,5.91601936835345,-17.8807333610244,2.38478300961708e-06,0.000439178432633583,5.78473025035007
"ENST00000338961.11",-2.01406620914298,5.34756160871257,-18.1024238338005,2.22065027134476e-06,0.000420963310886982,5.78397824958129
"ENST00000497571.6",-1.13834495555326,6.8335681576223,-17.9976181589446,2.2965439559234e-06,0.000428022107940996,5.78205688345307
"ENST00000375245.8",-2.25868143835281,5.29444511103126,-18.1705387855341,2.1728950059294e-06,0.000420963310886982,5.78068713349636
"ENST00000374580.10",-1.55894637362487,4.98604867925458,-18.2668284013443,2.10741659430877e-06,0.000414295007464727,5.78001710725064
"ENST00000301964.7",-1.18598214301354,6.13348061548862,-17.8539347801283,2.40556792846856e-06,0.000439178432633583,5.77818095407538
"ENST00000310706.9",-1.71190701582389,6.37895121412782,-17.8255563082629,2.42780914144874e-06,0.000439178432633583,5.76547871271013
"ENST00000367600.5",-1.40574253242628,5.5140239856923,-17.7972178767747,2.45025888972543e-06,0.000441085175685944,5.73435998417226
"ENST00000260506.12",-2.12684749941119,5.4569374798679,-17.8783447805441,2.3866270534462e-06,0.000439178432633583,5.73097924635449
"ENST00000264144.5",-2.3789461991747,4.72954399977944,-18.5233280818196,1.94393285859379e-06,0.000409899209790974,5.71537125022762
"ENST00000288699.11",1.60318129486989,4.62311961083886,18.3599075088171,2.04630104912864e-06,0.000414295007464727,5.71447219156303
"ENST00000283415.4",1.28141509138395,6.25990865595685,17.6628822362903,2.5600335146486e-06,0.000444423882686153,5.71176966187853
"ENST00000371045.9",-1.28346653295738,5.4089855129612,-17.7211518293124,2.51172698043078e-06,0.000444423882686153,5.7029005415427
"ENST00000447066.6",-1.57970368677334,6.69259148501299,-17.6932253444847,2.53474451435262e-06,0.000444423882686153,5.70044031692534
"ENST00000264039.7",-1.98743337936079,6.25576921838203,-17.5946104449134,2.61801825158646e-06,0.00045040201776439,5.69408678209426
"ENST00000440706.3",-1.84098216234764,4.86077559031113,-18.1172840771787,2.21012813284554e-06,0.000420963310886982,5.69290976279983
"ENST00000356487.11",-1.83373880609626,6.11288542000553,-17.5868428040378,2.62471212236324e-06,0.00045040201776439,5.69208131781327
"ENST00000395699.5",-1.52559198891771,5.47519475933079,-17.6751764176734,2.54975178660015e-06,0.000444423882686153,5.69057945828405
"ENST00000349139.6",0.847339563505219,7.12085153373465,17.8350935629082,2.42030778102638e-06,0.000439178432633583,5.68111023264897
"ENST00000186436.10",-0.909389652085278,6.99089511539207,-17.7035172173731,2.52623322350761e-06,0.000444423882686153,5.65761683173372
"ENST00000372146.5",0.713790299597567,7.32083815300885,17.7733333411507,2.469368621715e-06,0.000441085175685944,5.62439056898265
"ENST00000345317.7",-1.79166408926003,5.07962254094413,-17.6744840741527,2.55032951694152e-06,0.000444423882686153,5.62247658949114
"ENST00000368575.5",-2.69117233379239,4.72023908169983,-18.2290979944907,2.13279556484894e-06,0.000417378397515642,5.6079994560905
"ENST00000379565.9",-2.02468575246973,4.59919585908521,-18.1229664666628,2.20611997781364e-06,0.000420963310886982,5.60564490673401
"ENST00000334705.12",-1.57916293066156,5.90098464806494,-17.2551050232838,2.93016719117283e-06,0.000469230712329837,5.58174540221601
"ENST00000614891.5",-1.41252103775013,5.16866290851149,-17.4323229009083,2.76211607533337e-06,0.000464521028872373,5.58121510356606
"ENST00000216484.7",-0.92909988315666,6.3911632967261,-17.2983791397726,2.88805525994755e-06,0.000467441515438052,5.57937000190498
"ENST00000252818.5",-1.2789572588265,6.39749271065039,-17.2828073550332,2.90312696331597e-06,0.000468121067983679,5.57725787040266
"ENST00000367621.1",1.38329623749248,5.37815553506628,17.299554519889,2.88692133834927e-06,0.000467441515438052,5.57057175237061
"ENST00000463639.2",1.17997490217068,6.88176363324488,17.393274821953,2.79815658833548e-06,0.000467441515438052,5.56520439079257
"ENST00000258341.5",-0.828902737237313,7.3252647536383,-17.5853134385252,2.62603242689794e-06,0.00045040201776439,5.56181492990021
"ENST00000368457.3",-1.26192219269574,5.27793511501495,-17.30775080719,2.87902858434338e-06,0.000467441515438052,5.56170717555359
"ENST00000399598.7",-1.48782682113247,5.13540845930607,-17.385477934972,2.80541852542244e-06,0.000467441515438052,5.55962872040686
"ENST00000317881.9",-0.593718103393089,8.81815215322978,-18.6364038414955,1.87659586596567e-06,0.00040506472558045,5.55496400629299
"ENST00000259873.5",0.731220121820552,7.08602908438834,17.4667665084031,2.73077449476388e-06,0.000461051114992429,5.5547634108976
"ENST00000374706.5",-1.55243909570509,5.68266253083689,-17.187420313006,2.99748011347784e-06,0.000473072440762017,5.5524680604388
"ENST00000674435.1",-1.81007642175347,5.53282824932353,-17.2313344199589,2.9536042329544e-06,0.000469230712329837,5.55179155369138
"ENST00000280886.12",-1.402111126667,4.8082234840416,-17.5614007466035,2.64677747182288e-06,0.00045040201776439,5.55136957366896
"ENST00000354336.8",0.64138190062412,7.67810819572783,17.7609678661478,2.4793304186932e-06,0.000441085175685944,5.54862072571099
"ENST00000414700.7",-1.40546693695218,7.03408401490881,-17.3622686343801,2.82716597933593e-06,0.000467441515438052,5.54273318331791
"ENST00000546361.7",1.22231952894688,6.31154693028574,17.1682128468205,3.01690970247596e-06,0.000473678425514555,5.54086693806872
"ENST00000436636.7",-2.04729757855842,5.44088355634243,-17.2463253452267,2.93879829832064e-06,0.000469230712329837,5.54034406151857
"ENST00000360803.9",0.647288820213197,7.3999651742381,17.5700523135547,2.63924994441072e-06,0.00045040201776439,5.53634815931807
"ENST00000381440.5",-1.0321655327643,6.23988868389214,-17.1222243783672,3.06403037019325e-06,0.000476229962194693,5.52867506917403
"ENST00000341657.9",1.17906296960508,5.81057165067094,17.0531149344235,3.13646646033315e-06,0.000483993872819796,5.51477538853485
"ENST00000562879.5",-1.18245991531752,6.75209740475299,-17.1851564650174,2.9997625328788e-06,0.000473072440762017,5.50989663057973
"ENST00000392325.9",-0.641468851936121,7.20124098274377,-17.370651788181,2.8192882167901e-06,0.000467441515438052,5.50248872690845
"ENST00000340958.4",-1.42559352554688,6.22251865818811,-17.0168445947239,3.17528160501804e-06,0.000486574984475669,5.49637135112621
"ENST00000309190.9",-1.53741077579504,5.75214068859865,-16.977430637683,3.21809816831494e-06,0.000489571662333791,5.48649588203867
"ENST00000333244.6",-1.85371505376086,4.91404282630599,-17.3073158059567,2.87944684275041e-06,0.000467441515438052,5.47998397204539
"ENST00000262061.7",-1.14211254864744,6.96364751500908,-17.159659220738,3.02560952817464e-06,0.000473678425514555,5.47335571437652
"ENST00000233596.8",-2.30480800396966,4.47006487384191,-17.876587902169,2.3879844699679e-06,0.000439178432633583,5.47254451104408
"ENST00000521861.6",-2.39453323451804,4.16335071950177,-18.4075612896372,2.01581375075834e-06,0.000414295007464727,5.45819490215071
"ENST00000290551.5",1.00414998920131,5.85044405915899,16.8692683740645,3.33910432777305e-06,0.000497803328687537,5.45262697719631
"ENST00000003100.13",-0.862534417313767,6.71058195954491,-17.0163668560999,3.17579659112403e-06,0.000486574984475669,5.44897675914577
"ENST00000689710.1",-1.71624345729945,4.47692829190474,-17.5384955232088,2.66682809305809e-06,0.000452027361773346,5.43839532925359
"ENST00000309295.9",-2.02744068101422,5.55897270340647,-16.8671010471147,3.34158274663085e-06,0.000497803328687537,5.43285342393192
"ENST00000217426.7",-0.779223072949562,8.34500832475187,-17.8424139727341,2.41456839150604e-06,0.000439178432633583,5.41979766802473
"ENST00000618966.1",-1.16749877340909,6.66494215925264,-16.9002906293457,3.3038632879619e-06,0.00049734694453365,5.41746818980324
"ENST00000462776.2",-1.5921958248286,7.39070185985799,-17.1335283947296,3.05236891406396e-06,0.000476136372670998,5.41005239173683
"ENST00000367157.6",2.30914302643231,4.31459066623224,17.7785132485663,2.46520950809638e-06,0.000441085175685944,5.40558737236014
"ENST00000505490.3",0.659565406876244,7.62734578196143,17.329633497685,2.85807935716195e-06,0.000467441515438052,5.40289130186791
"ENST00000450366.7",-1.27578225508685,6.32983142553265,-16.7473013844695,3.48197833614642e-06,0.000508168180698685,5.3942059092578
"ENST00000262461.7",-1.56702639605909,5.35339530797419,-16.7691663073094,3.4558484333508e-06,0.000507797415020655,5.39298452959858
"ENST00000300131.8",-1.70317362696019,5.06492546508093,-16.8794139303733,3.32753099562418e-06,0.000497803328687537,5.38742266529605
"ENST00000328771.9",1.05230683070638,5.96567095107289,16.6607109835962,3.58774929269882e-06,0.000516100981629493,5.37854249274156
"ENST00000374279.4",0.990605573579512,6.61616110886924,16.7794781091,3.44360465897501e-06,0.000507797415020655,5.37385353123965
"ENST00000295324.4",-1.20625858383208,5.1200442265679,-16.7578019994919,3.46940079764644e-06,0.000508054804561471,5.37167705444629
"ENST00000648006.3",-1.42018879894996,6.87570908900283,-16.7771387138968,3.44637790706361e-06,0.000507797415020655,5.3528966586072
"ENST00000299575.5",-1.18963243614059,5.65136358679256,-16.5790128255788,3.69099689374127e-06,0.000524450459624564,5.35151118352098
"ENST00000371470.8",-1.69077038214988,4.34045618171242,-17.3485671152966,2.84009686511675e-06,0.000467441515438052,5.34665639477585
"ENST00000373204.6",-1.17888842397442,6.39212192077061,-16.6282075426511,3.62841720667477e-06,0.000518984205976641,5.34551062095358
"ENST00000356956.6",-1.38696320696529,5.27110947612529,-16.614330897271,3.64594319477782e-06,0.000519764213128376,5.33852096610487
"ENST00000236051.3",0.738641414200612,6.89757562688017,16.776345131653,3.44731925520771e-06,0.000507797415020655,5.33265431323413
"ENST00000374561.6",-1.62525644192814,5.89509609679346,-16.46477485011,3.84123897892412e-06,0.00053693786285591,5.3134863633847
"ENST00000227520.10",0.853824050279656,6.94798127970438,16.7107941494758,3.52612236811693e-06,0.000511145273786324,5.3025096671472
"ENST00000249014.5",-0.781567745468726,7.08685767059285,-16.7350414966992,3.49673050614311e-06,0.000508597089462767,5.29082050078845
"ENST00000586659.6",-1.6766446500409,5.04892872074417,-16.5470432336393,3.73234016286088e-06,0.000526847347644752,5.28208339942485
"ENST00000332687.11",-1.12073420065977,5.86581182146787,-16.3754184992199,3.96374597713845e-06,0.000542263956189658,5.28128743389546
"ENST00000257770.8",-1.45395247592888,6.21425382635278,-16.403007530421,3.9254414028451e-06,0.000542263956189658,5.28025936094952
"ENST00000552783.5",-1.38829381239428,5.95570041977006,-16.3724555488184,3.96788561132658e-06,0.000542263956189658,5.27936499604985
"ENST00000258729.8",-1.18090226622503,7.06777946026799,-16.6590741924282,3.58978446437624e-06,0.000516100981629493,5.27496775138505
"ENST00000394048.10",-1.06401439476511,6.70408182198064,-16.4808515384247,3.8196698094377e-06,0.000535662033569125,5.25728622868157
"ENST00000254958.10",-1.31908897822272,5.81938008589126,-16.2929544601144,4.08086595139593e-06,0.000542263956189658,5.25321598712493
"ENST00000574285.2",-1.09466726456029,6.3352733697154,-16.3533161249569,3.99474779461959e-06,0.000542263956189658,5.24904102288563
"ENST00000526627.2",-1.27274466804519,6.114646139017,-16.3012773654834,4.06886381481244e-06,0.000542263956189658,5.24696274162288
"ENST00000703709.1",-1.69673601815454,6.31476638573434,-16.3146172687043,4.04971266619601e-06,0.000542263956189658,5.24517621566444
"ENST00000334512.10",-1.36679068450365,5.81053883872579,-16.2626819337354,4.12487054377191e-06,0.000544748624297584,5.24264785873479
"ENST00000340990.10",-1.03205914438643,6.91695688249443,-16.518192080474,3.77011519194049e-06,0.000530440422740568,5.24154323389499
"ENST00000406877.8",-1.74800852488117,5.56476753084429,-16.250285164342,4.14305029669895e-06,0.000544796934986413,5.23195632045737
"ENST00000238647.5",-1.10189008901431,6.47369098835646,-16.3181877968864,4.04460457024117e-06,0.000542263956189658,5.22346721852639
"ENST00000234875.9",-0.812648344652386,7.2987572507522,-16.653863870327,3.59627190878331e-06,0.000516100981629493,5.22331503732208
"ENST00000379270.5",-1.31720515156101,6.85871742018923,-16.3832477290788,3.95283173475307e-06,0.000542263956189658,5.20623247521034
"ENST00000565493.2",-0.876707736145723,8.09670862067197,-17.0613314523171,3.12775055576702e-06,0.000483993872819796,5.19974002925829
"ENST00000299130.7",1.68986051519505,4.88669632546497,16.3504451831636,3.99879543806919e-06,0.000542263956189658,5.19929137390526
"ENST00000349048.9",-0.861693021912605,6.5826181518595,-16.2932502068687,4.08043875929371e-06,0.000542263956189658,5.1984867341282
"ENST00000515314.7",-1.7940862993982,6.61202350329166,-16.2451932948596,4.15054455381839e-06,0.000544796934986413,5.19641647550008
"ENST00000310836.11",-1.0621826164749,5.27800106517768,-16.1282019571784,4.3271696250182e-06,0.000559219416629186,5.18189063598764
"ENST00000368865.9",-1.62278527266734,5.4711223964374,-16.112622427957,4.35134612154269e-06,0.000559219416629186,5.18148446075886
"ENST00000232375.8",-2.26216325160942,4.27278647247055,-16.9808837558326,3.21432012520236e-06,0.000489571662333791,5.17657662483876
"ENST00000517856.5",-2.69816694810728,3.70844049272333,-18.7154571664478,1.83113506849883e-06,0.000398776530141789,5.1684241945916
"ENST00000610213.6",0.857095644563785,6.44680743160949,16.1528767009695,4.28919899249979e-06,0.000559219416629186,5.15902885545997
"ENST00000311128.10",-1.03300373584428,5.58829141633971,-16.0221287709135,4.49493213349515e-06,0.000575953312926687,5.15706718875373
"ENST00000262096.13",-1.94323748742133,4.6173272604217,-16.3980863109585,3.93224225567343e-06,0.000542263956189658,5.14099656511173
"ENST00000355653.8",-1.31388845989005,7.03645260094696,-16.2701533154019,4.11395878501941e-06,0.000544748624297584,5.13639841075348
"ENST00000347617.10",-1.395763469597,8.66312914458206,-17.2320302196715,2.95291509566028e-06,0.000469230712329837,5.13074141625182
"ENST00000358171.8",0.735483083809922,7.09912072119795,16.296168546425,4.07622615346356e-06,0.000542263956189658,5.11863944334267
"ENST00000607242.1",-0.850419329663368,7.05313926336094,-16.224428287329,4.18127090684401e-06,0.000547161873411414,5.10399572717007
"ENST00000323116.10",-1.49573088570077,5.388798051261,-15.7845472540226,4.89899751592864e-06,0.00060958537587652,5.06454621530456
"ENST00000343470.9",0.861239182596517,6.49791902924437,15.8939128530716,4.70794741431398e-06,0.000594402522077595,5.05490195355804
"ENST00000288670.14",-0.911118093189934,5.91258744461404,-15.7463729133916,4.9678031700674e-06,0.000611738486554398,5.05014426448614
"ENST00000316495.8",2.04614176840119,3.89440763417841,16.9223631101468,3.27905330991089e-06,0.000495344147900329,5.04777686959767
"ENST00000248071.6",-2.46900579880992,4.72240639440986,-16.1133887941649,4.35015318596312e-06,0.000559219416629186,5.04593002513156
"ENST00000324238.7",-1.30818366273625,5.19349544477622,-15.7317129251748,4.99452557266618e-06,0.000612619115327627,5.03633367047532
"ENST00000620996.4",1.11336344296762,5.37170397354788,15.6775458577506,5.09472715825292e-06,0.00062313434188711,5.0298295249636
"ENST00000500949.7",-0.985825800657639,6.69025259215029,-15.8384786956557,4.80367685093143e-06,0.000604715495506289,5.01320346211228
"ENST00000381340.8",-1.66800297143085,3.97677204651288,-16.5496059431587,3.72900619775054e-06,0.000526847347644752,5.00875382712683
"ENST00000379214.9",-1.21165992532613,5.40448594270562,-15.5918440376297,5.25809522905473e-06,0.000628477350049737,4.99880706741627
"ENST00000340020.11",-0.695422087936302,6.55684185622108,-15.7500789488287,4.96107420012252e-06,0.000611738486554398,4.99168449172799
"ENST00000323959.9",0.834614084816257,6.13135007598293,15.6062742437375,5.23016472485226e-06,0.000628477350049737,4.98109773505847
"ENST00000254940.10",0.915146555251569,6.27939855567494,15.6090024508922,5.2249035952006e-06,0.000628477350049737,4.96945473779706
"ENST00000442267.3",-1.87066153443799,4.41184615879856,-15.9572251730548,4.60132336147592e-06,0.000586096966513677,4.96284392120892
"ENST00000233055.9",-1.7852788085246,5.29721817600159,-15.518297490823,5.40318107534113e-06,0.000637570356650546,4.96135339054559
"ENST00000284690.4",-1.68737883779806,5.42222143473025,-15.4886338960618,5.46301673761589e-06,0.000639128422838525,4.958716373277
"ENST00000369799.10",-0.798859321060937,7.15405611521782,-15.9008805508949,4.69607303413662e-06,0.000594402522077595,4.95831573159108
"ENST00000360998.3",-1.77179441635745,4.58598243536993,-15.7906961706968,4.88801893268279e-06,0.00060958537587652,4.95721079032087
